object_id,area,elev_mean,clay_0_30cm_mean,sand_0_30cm_mean,silt_0_30cm_mean,artificial_surfaces_perc,agricultural_areas_perc,forests_and_seminatural_areas_perc,wetlands_perc,water_bodies_perc,p_mean,p_seasonality,frac_snow,high_prec_freq,low_prec_freq,high_prec_dur,low_prec_dur
DE910150,363.27,109.84,14.49,36.73,35.34,17.28,62.18,20.47,0,0.07,2.24,0.04,0.03,16,223.41,1.17,4.03
DE910160,46.65,147.43,14.95,33.96,31.66,22.3,42.6,35.1,0,0,2.53,-0.04,0.04,16.63,219.65,1.17,4.03
DE910170,225.03,110.53,14.73,40.16,33.38,15.93,61.34,22.73,0,0,2.37,0,0.03,15.64,220.16,1.17,4.03
DE910180,735.64,102.05,13.83,41.38,32.51,16.2,61.85,21.88,0,0.07,2.28,0.02,0.03,15.86,220.51,1.17,4.03
DE910190,66.68,51.39,8.95,69.75,19.35,4.42,79.46,12.43,3.69,0,2.1,0.06,0.02,18,232.06,1.17,4.03
DE910200,975.17,89.77,12.87,46.72,29.9,13.86,65.63,19.99,0.25,0.27,2.24,0.03,0.03,15.87,221.21,1.17,4.03
DE910210,1137.23,81.83,12.36,49.83,28.31,12.59,68.96,18,0.22,0.23,2.21,0.03,0.03,15.87,221.52,1.17,4.03
DE910230,63.18,45.34,9.34,65.64,23.18,2.53,78.53,14.4,4.54,0,2.11,0.02,0.03,16.69,229.87,1.17,4.03
DE910240,230.97,40.43,8.39,66.13,20.1,9.13,82.25,7.37,1.25,0,2.04,0.08,0.03,16.65,230.79,1.17,4.03
DE910250,549.08,41.29,7.97,67.08,18.68,9.94,80.8,8.68,0.52,0.05,2.04,0.09,0.03,16.02,227.58,1.17,4.03
DE910260,26.63,33.57,7.62,73.34,18.19,3,88.44,8.57,0,0,2.04,0.06,0.02,16.87,233.53,1.17,4.03
DE910270,1781.67,66.55,10.81,56.31,24.77,11.37,73.52,14.64,0.3,0.16,2.15,0.06,0.03,14.84,220.91,1.17,4.03
DE910290,1940.37,63.57,10.53,57.65,24.02,10.94,74.66,13.97,0.28,0.15,2.16,0.04,0.03,14.57,219.27,1.17,4.03
DE910300,1944.34,63.48,10.52,57.69,24,10.92,74.7,13.96,0.27,0.15,2.16,0.01,0.03,15.35,222.93,1.17,4.03
DE910310,286.29,44.32,8.6,69.42,18.97,4.19,79.65,16.16,0,0,2.24,0.03,0.02,16.67,221.42,1.17,4.03
DE910320,2255.52,60.64,10.24,59.41,23.25,9.98,75.27,14.28,0.34,0.13,2.15,0.07,0.03,14.85,220.6,1.17,4.03
DE910330,82.67,34.41,8.26,73.12,18.35,1.01,91.17,6.2,1.62,0,2.15,0.07,0.03,15.95,224.85,1.17,4.03
DE910340,120.99,32.97,7.3,75.28,16.66,1.87,90.75,6.27,1.11,0,2.17,0.03,0.02,15.66,223.34,1.17,4.03
DE910350,145.29,39.58,6.17,78.73,14.56,1.33,76.63,20.84,1.2,0,2.19,0.04,0.02,16.26,220.22,1.17,4.03
DE910360,2581.8,57.33,9.76,61.65,22.19,9.08,75.9,14.47,0.42,0.12,2.14,0.05,0.03,15.06,220.79,1.17,4.03
DE910370,71.45,32.52,6.28,80.93,11.27,2.56,86.56,10.88,0,0,2.14,0.04,0.02,16.62,223.66,1.17,4.03
DE910380,60.58,29.51,5.67,82.82,10.7,1.73,86.71,11.55,0,0,2.22,0.01,0.02,14.58,205.44,1.17,4.03
DE910400,2987.52,53.59,9.28,63.91,20.95,8.44,76.52,14.56,0.37,0.11,2.14,0.06,0.03,14.97,219.51,1.17,4.03
DE910430,138.62,36.22,7.39,73.04,15.01,7.38,71.7,19.96,0.97,0,2.26,0.08,0.02,16.03,223.17,1.17,4.03
DE910460,36.11,17.35,6.47,76.91,13.78,6.02,78.82,13.93,0.31,0.91,2.09,0.06,0.02,15.58,206.02,1.17,4.03
DE910500,55.23,33.81,7.44,72.92,15.61,6.62,61.69,31.69,0,0,2.2,0.11,0.03,15.69,224.04,1.17,4.03
DE910530,72.14,45.11,8.27,55.48,18.24,22.9,69.01,7.69,0.4,0,2.15,0.07,0.03,15.62,227.57,1.17,4.03
DE910560,413.42,24.8,7.85,69.24,16.07,10.22,72.44,13.01,3.34,1,2.15,0.08,0.03,16,221.46,1.17,4.03
DE910570,29.1,17.57,9.61,65,17.35,9.08,72.29,18.64,0,0,2.31,0.06,0.03,16.41,221.59,1.17,4.03
DE910580,58.42,10.96,11.94,67.11,18.99,2.95,87.82,7.94,0.71,0.58,2.17,0.07,0.02,16.57,227.31,1.17,4.03
DE910610,40.23,262.02,26.84,24.64,43.07,8.68,52.83,38.48,0,0,2.25,0,0.06,16.87,226.75,1.17,4.03
DE910620,75.07,311.02,26.22,21.86,48.32,6.15,41.97,51.88,0,0,2.54,0.01,0.07,15.73,217.17,1.17,4.02
DE910630,53.21,308.08,26.84,22.76,48.87,2.52,40.95,56.53,0,0,2.42,-0.12,0.07,15.91,221.77,1.17,4.02
DE910640,275.26,285.62,26.56,23.34,46.43,5.04,48.5,46.46,0,0,2.34,0.01,0.06,16.16,220.69,1.17,4.02
DE910650,30.34,294.87,26.76,22.34,50.9,0.36,16.31,83.33,0,0,2.44,-0.04,0.06,16.04,221.82,1.17,4.02
DE910660,15.06,389.17,27.11,18.28,54.61,0,4.03,95.97,0,0,2.71,-0.01,0.07,16.09,214.56,1.17,4.02
DE910670,41.09,250.39,26.14,14.65,51.78,10.97,66.22,22.81,0,0,2.44,0.03,0.05,16.98,220.47,1.17,4.02
DE910680,65.23,264.6,28.03,18.39,50.69,5.02,50.06,44.92,0,0,2.45,0.03,0.06,16.32,219.56,1.17,4.02
DE910690,473.06,216.33,24.92,15.06,54.61,8.13,63.19,28.49,0,0.19,2.58,-0.09,0.04,16.15,217.35,1.17,4.02
DE910700,507.06,216.99,25.15,15.22,54.34,8,62.07,29.75,0,0.18,2.52,0,0.05,15.19,214.18,1.17,4.02
DE910710,178.1,164.69,28.67,20.17,46.83,7.47,64.42,28.11,0,0,2.33,0,0.04,16.62,223.91,1.17,4.02
DE910720,98.88,221.32,25.17,15.68,54.36,7.05,72.24,20.71,0,0,2.38,0.05,0.04,16.32,221.1,1.17,4.02
DE910730,60.55,135.85,19.36,35,45.12,0.92,75.28,23.8,0,0,2.33,-0.03,0.03,16.3,222.37,1.17,4.02
DE910750,128.29,115.68,18.3,32.99,42.02,9.53,72.46,18.01,0,0,2.25,-0.01,0.03,16.42,224.02,1.17,4.02
DE910770,75.63,111.74,18.57,27,45.31,11.21,85.18,3.6,0,0,2.4,-0.07,0.03,18.12,222.24,1.17,4.02
DE910780,82.94,180.74,22.93,22.13,46.38,15.6,52.57,31.82,0,0,2.26,0.11,0.04,16.64,226.36,1.17,4.02
DE910790,30.71,84.37,19.91,30.54,39.66,17.68,74.19,8.13,0,0,2,0.06,0.03,17.82,235.17,1.17,4.02
DE910800,640.58,57.36,12.57,54.31,29.04,6.21,80.37,11.19,2.23,0,1.89,0.13,0.03,16.27,233.28,1.17,4.02
DE910810,1032.29,52.63,12.3,56.35,27.92,5.23,82.41,9.77,2.47,0.12,1.89,0.12,0.03,15.75,231.42,1.17,4.02
DE910820,161.53,54.81,14.58,52.96,31.95,1.13,83.36,15.51,0,0,1.97,0.07,0.03,16.47,232.17,1.17,4.02
DE910830,1462.08,50.94,12.72,56.57,27.87,4.29,82.37,10.86,2.39,0.09,1.89,0.12,0.02,16.3,233.31,1.17,4.02
DE910840,314.79,48.66,13.95,48.05,24.96,6.98,55.44,26.43,2.15,9,1.93,0.13,0.02,17.45,236.1,1.17,4.02
DE910850,510.68,126.59,18.39,42.7,35.82,4.58,69.26,26.11,0.05,0,1.58,0.17,0.06,18.34,248.61,1.17,4.02
DE910860,514.42,126.09,18.36,42.79,35.75,4.58,69.38,25.99,0.05,0,1.59,0.17,0.05,18.44,248.75,1.17,4.02
DE910870,514.42,126.09,18.36,42.79,35.75,4.58,69.38,25.99,0.05,0,1.58,0.13,0.05,18.54,248.22,1.17,4.02
DE910880,149.15,78.87,13.76,57.38,25.11,5.3,56.52,38.18,0,0,1.84,0.12,0.04,17.92,239.84,1.17,4.02
DE910890,297.85,80.99,12.01,58.87,25.29,4.06,63.83,30.55,1.56,0,1.86,0.1,0.05,17.5,238.21,1.17,4.02
DE910910,25.47,451.15,23.83,20.77,39.82,19.68,9.32,70.99,0,0,2.95,-0.08,0.1,15.74,211.23,1.17,4.02
DE910920,161.03,487.58,25.02,23.47,43.38,9.22,10.64,77.65,0.1,2.4,3.28,-0.11,0.12,14.71,202.1,1.17,4.02
DE910960,362.67,405.22,25.84,23.53,43.19,9.11,28.2,61.04,0.24,1.42,2.72,0.05,0.1,14.62,209.23,1.17,4.02
DE910990,768.32,296.81,26.38,24.43,42.32,8.78,49.8,40.38,0.11,0.93,2.28,0.12,0.07,15.12,219.23,1.17,4.02
DE911000,112.56,145.79,26.76,28.4,40.88,4.27,77.31,18.42,0,0,1.84,0.17,0.05,17.02,239.68,1.17,4.02
DE911010,54.22,176.31,22.99,29.2,44.69,4.87,53.62,41.51,0,0,1.92,0.09,0.06,18.03,238.07,1.17,4.02
DE911020,293.01,142.84,21.72,35.61,36.46,7.79,62.22,29.99,0,0,1.79,0.14,0.05,17.73,241.28,1.17,4.02
DE911030,394.98,131.39,21,38.1,34.95,7.56,62.95,29.48,0,0,1.76,0.11,0.05,17.27,239.84,1.17,4.02
DE911040,37.85,190.68,26.98,28.34,39.43,6.91,49.3,43.79,0,0,1.87,0.16,0.06,17.43,239.56,1.17,4.02
DE911050,594.51,126.56,21.34,35.77,34.35,11.19,61.5,27.22,0,0.09,1.77,0.16,0.05,17.02,239.67,1.17,4.02
DE911060,1859.72,189.88,23.24,28.36,37.39,13.46,57.39,28.56,0.05,0.54,1.98,0.16,0.06,14.86,225.69,1.17,4.02
DE911070,3049.4,144.47,19.37,38.54,32.13,12.12,56.97,30.08,0.43,0.41,1.95,0.12,0.05,15.06,225.21,1.17,4.02
DE911100,144.37,101.81,12.99,57.77,29.01,0.61,23.32,76.07,0,0,2.08,0.03,0.04,17.06,230.71,1.17,4.02
DE911110,145.96,89.42,16.83,51.29,30.2,2.79,33.86,62.53,0,0.82,2.12,0.02,0.04,16.85,230.05,1.17,4.02
DE911120,434.23,92.28,14.36,55.49,28.9,2.18,36.58,60.96,0,0.28,2.04,0.07,0.05,16.7,229.44,1.17,4.02
DE911130,183.01,120.82,25.33,18.41,41.06,15.53,62.65,20.49,0,1.34,1.83,0.17,0.04,17.66,241.16,1.17,4.02
DE911140,389.35,100.97,23.13,20.11,42.33,14.25,71.64,13.08,0,1.03,1.8,0.18,0.04,16.54,238.74,1.17,4.02
DE911160,711.33,83.68,19.57,34.14,34.37,12.22,74.9,11.91,0,0.97,1.81,0.16,0.04,16.59,236.38,1.17,4.02
DE911180,192.99,69.72,19.9,38.21,30.24,14.09,76.09,9.41,0,0.4,1.83,0.15,0.04,17.82,238.96,1.17,4.02
DE911190,188.13,89.32,11.6,66.12,18.49,7.43,8.44,83.51,0.62,0,2.19,0.1,0.05,17.3,230.05,1.17,4.02
DE911200,159.82,86.28,14.35,63.87,20.33,2.45,36.19,60.19,1.17,0,2.19,0.01,0.04,17.84,228.53,1.17,4.02
DE911210,713.5,86.82,14.57,61.29,21.48,5.31,26.06,67.88,0.65,0.11,2.13,0.06,0.04,17.11,226.74,1.17,4.02
DE911230,340.28,53.34,17.03,49.3,19.77,20.1,48.47,30.92,0,0.51,1.87,0.14,0.04,17.29,237.28,1.17,4.02
DE911240,318.92,344.88,27.1,23.04,45.17,6.59,65.26,28.15,0,0,1.96,0.14,0.07,16.4,231.77,1.17,4.02
DE911260,45.64,318.43,29.41,26.64,43.13,1.42,63.71,34.86,0,0,2.14,0.08,0.06,17.06,231.34,1.17,4.02
DE911270,86.9,274.94,25.4,35.21,37.45,3.26,72.07,24.67,0,0,1.91,0.2,0.05,16.67,237.9,1.17,4.02
DE911280,632.06,303.2,26.36,26.41,40.93,8.15,65.37,26.48,0,0,1.94,0.15,0.06,16.16,232.35,1.17,4.02
DE911290,992.77,277.7,26.42,27.08,39.38,9.09,62.99,27.93,0,0,2,0.1,0.05,16.36,229.66,1.17,4.02
DE911310,96.94,269.93,27.3,29.19,42.22,4.56,60.65,34.79,0,0,2.04,0.1,0.06,16,229.32,1.17,4.02
DE911320,33.25,253.66,21.57,38.01,37.63,4.99,64.6,30.41,0,0,1.91,0.1,0.05,17.93,237.87,1.17,4.02
DE911330,185.19,259.86,23.1,32.94,38.32,8.39,67.94,23.67,0,0,1.91,0.16,0.06,16.49,233.9,1.17,4.02
DE911340,84.4,233.97,21.53,39.37,34.73,4.99,65.51,28.53,0,0.96,1.96,0.13,0.05,17.16,236.51,1.17,4.02
DE911350,129.15,488.58,26.28,27.07,44.34,3.48,13.8,82.28,0.45,0,3.28,-0.02,0.12,14.24,200.72,1.17,4.02
DE911360,379.94,434.02,25.84,27.65,42.33,6.25,29.21,63.45,0.62,0.47,3.09,-0.07,0.1,15.08,204.61,1.17,4.02
DE911370,466.32,242.67,23.35,34.5,37.66,6.7,67.42,25.71,0,0.17,1.99,0.12,0.05,16.4,230.81,1.17,4.02
DE911380,897.46,321.47,24.37,31.75,39.56,6.45,50.88,42.11,0.26,0.29,2.4,0.05,0.07,14.61,213.49,1.17,4.02
DE911390,33.72,308.25,27.97,20.81,46.58,11.66,47.18,41.16,0,0,2.68,0.09,0.08,15.39,214.68,1.17,4.02
DE911400,206.77,345.05,25.47,25.43,43.11,8.97,35.91,54.51,0,0.61,2.75,0.07,0.08,14.71,209.05,1.17,4.02
DE911410,1118.91,324.07,24.6,30.57,40.16,6.95,48.19,44.3,0.21,0.35,2.46,0.04,0.08,14.56,211.45,1.17,4.02
DE911420,1176.77,318,24.72,30.6,40.06,6.95,48.44,44.08,0.2,0.33,2.46,0.08,0.06,14.91,215.19,1.17,4.02
DE911430,63.09,382.9,26.92,22.34,50.26,1.06,9.58,89.37,0,0,2.72,-0.1,0.08,15.5,212.09,1.17,4.02
DE911440,36.71,354.51,27.86,20.3,50.82,2.05,38.12,59.53,0.31,0,2.63,-0.07,0.08,15.84,215.34,1.17,4.02
DE911450,147.58,337.12,27.33,22.05,48.76,2.5,30.1,67.32,0.08,0,2.63,-0.03,0.07,16.33,215.83,1.17,4.02
DE911460,63.27,242.88,28.26,21.08,48.51,2.31,68.99,28.71,0,0,2.18,0.08,0.06,15.6,216.66,1.17,4.02
DE911470,94.99,205.32,28.31,19.74,47.89,4.87,72.12,23.02,0,0,2.17,0.1,0.05,15.84,223.73,1.17,4.02
DE911480,2914.42,282.66,25.93,27.52,41.14,7.19,55.69,36.81,0.09,0.21,2.22,0.1,0.06,14.41,215.87,1.17,4.02
DE911490,39.45,211.82,29.79,19.81,47.88,3.79,37.74,58.47,0,0,2.45,0,0.05,16.32,219.34,1.17,4.02
DE911520,137.68,203.67,28.46,19.71,47.08,7.32,57.16,35.53,0,0,2.3,0.07,0.05,16.56,223.9,1.17,4.02
DE911530,3465.14,268.06,26.27,26.25,42.12,7.24,55.32,37.17,0.07,0.2,2.22,0.1,0.06,14.41,214.79,1.17,4.02
DE911540,105.86,159.96,27.81,19.12,47,8.62,53.12,38.27,0,0,2.17,0.01,0.04,17.05,229.89,1.17,4.02
DE911560,212.28,391.75,26.81,21.29,42.18,11.02,27.23,60.02,0,1.73,2.86,0.05,0.09,14.61,209.14,1.17,4.02
DE911570,60.17,243.24,32.32,22.47,43.26,2.4,54.11,43.48,0,0,2.3,0.08,0.05,16.88,227.39,1.17,4.02
DE911580,127.75,273.48,27.97,19.76,45.73,8.24,47.39,44.36,0,0,2.41,0.1,0.07,15.33,219.84,1.17,4.02
DE911600,73.16,207.3,29.31,18.63,47.54,5.61,75.62,18.77,0,0,2.09,0.01,0.05,17.15,229.42,1.17,4.02
DE911610,127.28,203.96,29.35,18.97,46.65,6.69,65.47,27.84,0,0,2.07,0.08,0.05,17,230.63,1.17,4.02
DE911620,898.83,245.04,28.78,20,45.27,7.18,52.22,40.15,0,0.44,2.29,0.12,0.06,15.24,220.04,1.17,4.02
DE911630,31.73,200.5,31.39,19.65,45.41,4.98,20.06,74.96,0,0,2.16,0.04,0.05,18,232.69,1.17,4.02
DE911640,1003.89,233.86,28.22,19.58,44.52,9.14,51.08,39.39,0,0.4,2.26,0.08,0.05,15.43,221.42,1.17,4.02
DE911650,114.68,97.86,24.75,18.48,50.37,7.01,86.27,6.71,0,0,1.79,0.19,0.04,17.55,242.58,1.17,4.02
DE911660,87.04,109.51,23.16,22.82,40.94,16.09,57.88,26.03,0,0,1.9,0.11,0.04,17.46,238.12,1.17,4.02
DE911680,155.91,176.96,28.65,21.43,45.77,6.33,62.04,31.64,0,0,2.21,0.07,0.05,16.13,226.45,1.17,4.02
DE911690,178.26,95.32,23.97,28.33,38.08,12.35,68.26,19.39,0,0,1.95,0.11,0.03,16.97,235.82,1.17,4.02
DE911700,575.83,112.82,24.14,27.42,40.04,11.37,65.42,23.21,0,0,2.06,0.1,0.03,16.26,228.51,1.17,4.02
DE911710,136.22,51.51,18.84,52.38,25.75,7.23,62.71,27.38,2.55,0.13,1.87,0.1,0.02,17.53,239.51,1.17,4.02
DE911740,114.64,84.52,11.34,63.88,19.73,7.26,48.37,42.8,1.35,0.23,2.22,0.02,0.04,17.32,227.4,1.17,4.02
DE911750,285.37,81.76,14.28,59,22.99,5.79,39.42,53.8,0.89,0.09,2.21,0.06,0.04,16.73,225.9,1.17,4.02
DE911770,530.77,75.76,13.85,58.01,23.83,6.91,44.49,48.01,0.53,0.05,2.2,0.03,0.04,16.48,224.75,1.17,4.02
DE911780,167.78,35.71,15.66,59.04,24.09,2.79,76.11,21.01,0.09,0,1.88,0.13,0.03,16.48,236.69,1.17,4.02
DE911840,84.09,52.46,14.88,53.2,31.49,2.24,83.17,14.58,0,0,1.91,0.06,0.03,17.12,236.1,1.17,4.02
DE911850,103.79,49.83,13.98,51.29,29.77,7.2,77.31,15.49,0,0,1.91,0.04,0.03,17.58,234.53,1.17,4.02
DE911860,109.66,47.87,13.88,51.24,29.37,7.76,77.23,15,0,0,1.99,-0.01,0.02,17.45,234.2,1.17,4.02
DE911870,99.65,45.32,16.45,48.63,31.69,5.83,86.48,7.69,0,0,1.95,0.07,0.03,16.54,233.33,1.17,4.02
DE911880,98.63,43.87,9.85,63,23.1,6.01,84.8,9.19,0,0,2.01,0.1,0.03,16.49,230.01,1.17,4.02
DE911890,86.83,68.65,10.53,67.02,22.13,1.87,53.19,44.94,0,0,2.13,0.09,0.04,16.18,226.09,1.17,4.02
DE911900,105.97,54.37,9.18,67.01,20.74,5.98,74.15,19.87,0,0,2.21,0.08,0.03,17.04,228.54,1.17,4.02
DE911910,233.09,56.87,9.92,66.76,21.64,4.05,64.18,30.64,1.13,0,2.13,0.09,0.04,16.36,227.58,1.17,4.02
DE911920,64.68,60.43,9.63,65.55,18.99,8.91,77.9,12.36,0.83,0,2.12,0.01,0.03,17.5,231.47,1.17,4.02
DE911930,120.16,52.43,9.4,67.98,19.07,6.18,80.02,13.35,0.45,0,2.23,0.1,0.04,16.26,225.13,1.17,4.02
DE911940,463.44,50.03,9.43,67.58,20.08,5.75,71.32,21.96,0.96,0,2.16,-0.01,0.02,16.1,226.33,1.17,4.02
DE911950,137.14,46.41,8.78,70.67,18.19,4.65,75.78,19.57,0,0,2.03,0.05,0.03,16.42,229.48,1.17,4.02
DE911960,138.78,58.78,10.14,68.05,19.54,5.04,69.3,25.48,0.19,0,2.17,0.07,0.03,17.03,227.36,1.17,4.02
DE911970,881.14,48.51,9.44,68.03,19.56,5.87,70.17,23.43,0.54,0,2.12,0.11,0.04,15.72,224.48,1.17,4.02
DE911980,93.19,30.94,8.35,73.08,16.73,5.45,82.18,12.25,0.12,0,2.13,0.1,0.03,16.17,226.46,1.17,4.02
DE911990,24.63,35.16,8.37,73.79,16.6,3.97,84.09,11.93,0,0,2.19,0.09,0.03,16.5,226.43,1.17,4.02
DE912000,94.56,22.39,9.4,68.07,18.79,6.82,81.47,11.71,0,0,2.11,0.12,0.03,15.98,227.4,1.17,4.02
DE912010,73.79,25.01,10.87,65.48,21.52,6.64,64.77,27.81,0.77,0,2.26,0.06,0.03,16.27,223.06,1.17,4.02
DE912030,157.75,87.42,14.57,44.49,35.88,7.84,65.65,26.26,0,0.25,2.13,0.01,0.03,16.95,229.46,1.17,4.02
DE912090,787.28,57.01,10.73,58.04,25.93,6.13,76.52,11.71,3.82,1.82,2.03,0.07,0.03,15.9,229.24,1.17,4.02
DE912100,199.68,40.03,11.01,64.29,23.6,2.87,77.55,9.83,9.63,0.13,1.88,0.08,0.03,16.77,233.92,1.17,4.02
DE912110,1347.56,50.32,10.72,60.57,24.92,4.93,77.59,10.78,5.57,1.13,1.97,0.08,0.03,15.47,228.15,1.17,4.02
DE912120,94.02,49.05,8.74,69.8,19.64,5.12,66.49,28.4,0,0,2.07,0.08,0.03,16.69,229.88,1.17,4.02
DE912130,1750.66,48.01,10.38,62.1,23.94,5.25,76.59,13,4.29,0.87,2,0.09,0.03,15.04,225.88,1.17,4.02
DE912140,166.57,31.96,8.26,70.28,18.92,4.25,72.27,22.24,0.31,0.94,2.14,0.08,0.03,15.53,222.93,1.17,4.02
DE912150,22.77,13.73,9.3,69.48,17.52,7.6,91.95,0.46,0,0,2.35,0.08,0.03,16.44,221.02,1.17,4.02
DE912160,55.44,29.18,10,65.69,22.07,4.35,78.09,17.55,0,0,2.11,0.09,0.03,16.68,226.02,1.17,4.02
DE912170,38.8,29.51,17.54,56.39,25.3,11.97,69.07,18.97,0,0,2.25,0.06,0.03,15.83,220.32,1.17,4.02
DE912180,100.21,22.81,11.95,65.44,20.85,3.21,78.11,18.68,0,0,2.32,0.09,0.03,15.61,218.27,1.17,4.02
DE912190,34.61,22.05,13.66,63.64,21.98,7.69,56.5,35.81,0,0,2.27,0.08,0.03,11.56,158.54,1.17,4.01
DE912210,77.36,17.13,11.81,67,20.94,2.85,74.04,22.38,0.72,0,2.35,0.12,0.03,15.39,217.65,1.17,4.01
DE912220,13.2,13.71,11.53,67.98,20.49,0.92,79.74,19.34,0,0,2.43,0.14,0.03,15.53,218.48,1.17,4.01
DE912230,31.68,534.58,28.16,23.11,47.94,3.64,5.54,90.82,0,0,3.15,-0.18,0.14,16.35,211.22,1.17,4.01
DE912240,14.69,547.84,29.24,23.95,46.8,2.35,0,97.65,0,0,3.49,-0.27,0.17,17.34,207.08,1.17,4.01
DE912250,42.35,48.64,12.15,62.58,24.83,0,77.69,22.31,0,0,1.79,0.13,0.04,17.9,242.15,1.17,4.01
DE912270,61.28,77.47,13.26,56.92,29.51,1.18,40.44,58.38,0,0,1.81,0.05,0.04,17.72,237.86,1.17,4.01
DE912280,284.26,78.44,11.19,62.49,23.73,2.92,61.47,35.35,0.27,0,1.85,0.09,0.05,17.44,236.06,1.17,4.01
DE912290,59.99,75.17,10.52,61.83,25.38,1.86,48.11,50.03,0,0,1.87,0.08,0.04,17.26,237.92,1.17,4.01
DE912300,320.07,83.64,11.49,65.29,21.84,2.33,53.9,43.77,0,0,2.01,0.06,0.04,17.33,233.03,1.17,4.01
DE912310,61.26,97.39,12.2,57.15,26.98,4.3,32.8,62.89,0,0,2.05,0.06,0.05,17.42,232.08,1.17,4.01
DE912320,209.07,73.53,10.97,63.46,23.64,1.5,67,31.5,0,0,1.81,0.13,0.04,17.33,238.69,1.17,4.02
DE912330,141.06,74.96,11.69,61.89,24.52,2.1,63.31,34.59,0,0,1.86,0.08,0.04,9.21,125.84,1.17,4.02
DE912350,1460.25,73.97,11.12,62.02,23.43,4,60.55,35.4,0.05,0,1.86,0.12,0.05,16.85,233.88,1.17,4.02
DE912360,87.02,53.56,11.56,56.59,23.4,11.99,54.86,33.15,0,0,1.95,0.02,0.03,16.62,231.98,1.17,4.02
DE912370,90.87,66.41,13.29,58.83,25.14,3.07,57.46,39.46,0,0,1.91,0.08,0.04,16.31,234.7,1.17,4.02
DE912380,191.61,62.91,13.65,58.73,25.63,2.1,58.12,39.78,0,0,1.89,0.11,0.04,17.46,236.59,1.17,4.02
DE912390,134.44,95.05,10.92,64.2,23.27,4.78,30.75,64.47,0,0,2.24,0,0.05,16.73,225.99,1.17,4.02
DE912400,450.61,77.32,11.4,61.88,24.66,5.01,44.61,50.39,0,0,2.13,0.05,0.04,16.78,227.21,1.17,4.02
DE912420,408.47,74.53,10.96,57.34,25.42,12.4,39.86,47.66,0,0.09,2.19,0.06,0.04,16.3,225.17,1.17,4.02
DE912440,190.96,64.21,9.87,63.11,23.44,9.73,49.73,40.54,0,0,2.11,0.13,0.04,16.13,226.51,1.17,4.02
DE912450,26.28,35.76,8.41,70.88,17.45,5.9,88.78,5.32,0,0,2.3,0.08,0.03,16.74,224.66,1.17,4.02
DE912470,132.9,34.4,8.41,69.88,17.08,7.38,80.12,12.5,0,0,2.26,0.07,0.04,16.13,223.45,1.17,4.02
DE912490,61.72,16.88,10.79,72.01,16.04,3.49,87.55,8.89,0,0.07,2.2,0.11,0.03,16.46,225.06,1.17,4.02
DE912500,14.46,34.1,8.32,70.1,17.77,4.84,58.31,36.18,0.66,0,2.4,0.08,0.03,16.03,221.42,1.17,4.02
DE912520,70.71,41.92,10.72,68.34,20.23,2.3,75.63,20.25,1.82,0,2.18,0.1,0.04,16.29,226.98,1.17,4.02
DE912530,298.36,38.59,9.01,68.7,18.99,5.65,77.56,14.42,1.47,0.9,2.21,0.08,0.03,16.63,224.59,1.17,4.02
DE912540,74.2,29.88,8.43,72.14,17.76,4.58,87.63,7.43,0.36,0,2.09,0.05,0.03,15.69,230.4,1.17,4.02
DE912550,51.69,27.01,8.58,74.92,16.5,1.35,84.72,13.93,0,0,2.16,0.03,0.03,16.65,225.93,1.17,4.02
DE912560,609.15,34.24,8.72,70.42,17.86,5.57,78.84,14.04,1.11,0.44,2.14,0.12,0.03,15.77,225.46,1.17,4.02
DE912570,676.04,32.57,8.7,70.52,17.85,5.53,78.17,14.03,1.72,0.55,2.13,0.03,0.02,17.11,228.69,1.17,4.02
DE912600,56.02,12.8,10.14,71.17,18.35,1.11,83.1,15.79,0,0,2.34,0.12,0.03,15.45,218.22,1.17,4.02
DE912650,392.06,76.54,12.16,57.74,23.09,8.54,83.63,7.63,0,0.2,2.18,0.04,0.02,15.88,225.87,1.17,4.02
DE912660,408.17,75.11,11.99,58.53,22.74,8.27,83.84,7.7,0,0.19,2.28,-0.05,0.02,16.18,224.5,1.17,4.02
DE912670,105.29,46.15,7.97,73.46,15.39,5.53,79.84,14.63,0,0,2.27,0.04,0.02,16.24,228.27,1.17,4.02
DE912810,25.85,12.63,12.38,65.49,17.77,6.77,83.6,5.36,3.91,0.37,2.27,0.09,0.02,16.15,220.76,1.17,4.02
DEA10000,25.44,541.86,26.64,20.61,51.62,2.18,19.38,78.45,0,0,3.24,-0.12,0.1,15.71,207.87,1.17,4.01
DEA10040,134.56,433.4,23.83,20.58,48.16,11.06,16.84,71.4,0,0.71,3.11,-0.11,0.07,15.3,205.71,1.17,4.01
DEA10060,63.84,434.03,23.3,19.44,45.77,18.67,12.35,68.18,0,0.8,3.17,-0.13,0.07,15.45,207.34,1.17,4.01
DEA10070,153.96,398.85,22.74,18.9,43.6,21.89,14.83,62.95,0,0.33,3.21,-0.18,0.05,16.1,209.76,1.17,4.01
DEA10080,46.17,406.26,25.91,20.02,47.02,15.05,24.32,60.63,0,0,3.01,-0.14,0.06,15.76,211.48,1.17,4.01
DEA10090,444.08,398.66,22.89,19.22,44.55,20.03,15.35,64.29,0,0.33,3.12,-0.16,0.05,15.5,209.21,1.17,4.01
